Date,Closing Price
2021-06-24,45.02000045776367
2021-06-25,46.150001525878906
2021-06-28,53.15999984741211
2021-06-29,50.0
2021-06-30,47.5
2021-07-01,44.25
2021-07-02,43.5
2021-07-06,43.0
2021-07-07,42.0
2021-07-08,42.650001525878906
2021-07-09,45.810001373291016
2021-07-12,45.060001373291016
2021-07-13,43.33000183105469
2021-07-14,41.5
2021-07-15,40.47999954223633
2021-07-16,40.400001525878906
2021-07-19,40.13999938964844
2021-07-20,40.630001068115234
2021-07-21,39.36000061035156
2021-07-22,39.369998931884766
2021-07-23,40.040000915527344
2021-07-26,40.0
2021-07-27,39.0099983215332
2021-07-28,39.22999954223633
2021-07-29,39.0
2021-07-30,39.189998626708984
2021-08-02,41.540000915527344
2021-08-03,41.40999984741211
2021-08-04,41.5099983215332
2021-08-05,40.25
2021-08-06,44.369998931884766
2021-08-09,47.279998779296875
2021-08-10,50.4900016784668
2021-08-11,50.060001373291016
2021-08-12,54.150001525878906
2021-08-13,54.0
2021-08-16,51.9900016784668
2021-08-17,52.470001220703125
2021-08-18,52.72999954223633
2021-08-19,52.06999969482422
2021-08-20,54.025001525878906
2021-08-23,55.779998779296875
2021-08-24,52.02000045776367
2021-08-25,52.90999984741211
2021-08-26,57.68000030517578
2021-08-27,55.0
2021-08-30,56.13999938964844
2021-08-31,55.90999984741211
2021-09-01,53.06999969482422
2021-09-02,54.47999954223633
2021-09-03,59.0099983215332
2021-09-07,61.33000183105469
2021-09-08,58.72999954223633
2021-09-09,64.9000015258789
2021-09-10,65.51000213623047
2021-09-13,65.1500015258789
2021-09-14,63.869998931884766
2021-09-15,67.33999633789062
2021-09-16,67.73999786376953
2021-09-17,69.76000213623047
2021-09-20,63.72999954223633
2021-09-21,65.5999984741211
2021-09-22,69.04000091552734
2021-09-23,72.61000061035156
2021-09-24,71.16000366210938
2021-09-27,70.16999816894531
2021-09-28,62.56999969482422
2021-09-29,58.7599983215332
2021-09-30,59.650001525878906
2021-10-01,63.560001373291016
2021-10-04,59.06999969482422
2021-10-05,59.13999938964844
2021-10-06,62.900001525878906
2021-10-07,67.18000030517578
2021-10-08,64.58999633789062
2021-10-11,60.36000061035156
2021-10-12,63.720001220703125
2021-10-13,66.5
2021-10-14,67.44999694824219
2021-10-15,66.9000015258789
2021-10-18,65.52999877929688
2021-10-19,66.66000366210938
2021-10-20,66.66000366210938
2021-10-21,68.83000183105469
2021-10-22,67.79000091552734
2021-10-25,68.45999908447266
2021-10-26,65.88999938964844
2021-10-27,63.43000030517578
2021-10-28,67.16000366210938
2021-10-29,67.94999694824219
2021-11-01,70.88999938964844
2021-11-02,75.94999694824219
2021-11-03,76.55000305175781
2021-11-04,73.5999984741211
2021-11-05,93.5999984741211
2021-11-08,88.0
2021-11-09,89.94999694824219
2021-11-10,89.61000061035156
2021-11-11,88.12999725341797
2021-11-12,90.01000213623047
2021-11-15,80.0
2021-11-16,81.93000030517578
2021-11-17,79.81999969482422
2021-11-18,80.16000366210938
2021-11-19,79.75
2021-11-22,77.08999633789062
2021-11-23,75.62000274658203
2021-11-24,79.79000091552734
2021-11-26,81.04000091552734
2021-11-29,84.44000244140625
2021-11-30,78.0199966430664
2021-12-01,70.55999755859375
2021-12-02,77.01000213623047
2021-12-03,72.68000030517578
2021-12-06,68.75
2021-12-07,73.08999633789062
2021-12-08,69.01000213623047
2021-12-09,66.9000015258789
2021-12-10,64.44000244140625
2021-12-13,63.77000045776367
2021-12-14,62.88999938964844
2021-12-15,63.86000061035156
2021-12-16,59.97999954223633
2021-12-17,63.27000045776367
2021-12-20,65.16000366210938
2021-12-21,68.94999694824219
2021-12-22,69.5
2021-12-23,71.7699966430664
2021-12-27,76.58999633789062
2021-12-28,74.95999908447266
2021-12-29,75.08000183105469
2021-12-30,77.36000061035156
2021-12-31,76.23999786376953
2022-01-03,69.91999816894531
2022-01-04,64.97000122070312
2022-01-05,60.79999923706055
2022-01-06,64.9000015258789
2022-01-07,67.11000061035156
